markup,product_type,code,description,ipi,supplier_id,supplier_price,width
"2,28",3,11503,organza,0,1,"69,26853","3,00"
"2,28",3,11504,shantung,0,1,"79,1555","1,50"
"2,28",3,11505,veloutê,0,1,"46,2985","1,45"
"2,28",3,11506,veloutê,0,1,"63,0257","1,45"
"2,28",3,11507,rústico,0,1,"46,2985","1,45"
"2,28",3,11508,rústico,0,1,"82,1425","1,45"
"2,28",3,11509,rústico,0,1,"41,818","1,45"
"2,28",3,11510,rústico,0,1,"80,649","1,45"
"2,28",3,11511,rústico,0,1,"93,22427","1,35"
"2,28",3,11512,rústico,0,1,"94,65803","1,35"
"2,28",3,11513,rústico,0,1,"67,41659","1,40"
"2,28",3,11514,rústico,0,1,"97,82425","1,40"
"2,28",3,11515,rústico,0,1,"93,22427","1,40"
"2,28",3,11516,rústico,0,1,"83,54639","1,40"
"2,28",3,11517,rústico,0,1,"88,32559","1,40"
"2,28",3,11518,rústico,0,1,"67,41659","1,40"
"2,28",3,11519,rústico,0,1,"110,48913","1,35"
"2,28",3,11520,rústico,0,1,"73,86851","1,40"
"2,28",3,11521,rústico,0,1,"70,64255","1,40"
"2,28",3,11522,linho bordado,0,1,"455,96555","1,40"
"2,28",3,11523,linho bordado,0,1,"479,86155","1,40"
"2,28",3,11524,linho bordado,0,1,"431,9202","1,40"
"2,28",3,11525,chevron,0,1,"85,75677","1,40"
"2,28",3,11526,veloutê,0,1,"98,571","1,40"
"2,28",3,11527,veludo,0,1,"68,701","1,40"
"2,28",3,11528,veludo,0,1,"68,701","1,45"
"2,28",3,11529,veludo,0,1,"79,1555","1,45"
"2,28",3,11530,veludo,0,1,"64,60881","1,45"
"2,28",3,11531,chenille,0,1,"71,77761","1,40"
"2,28",3,11532,chenille,0,1,"82,53081","1,45"
"2,28",3,11533,organza,0,1,"63,11531","3,00"
"2,28",3,11534,rústico,0,1,"79,39446","3,00"
"2,28",3,11535,linho misto,0,1,"63,11531","3,00"
"2,28",3,11536,linho misto,0,1,"70,16463","3,00"
"2,28",3,11537,gaze,0,1,"39,04009","3,00"
"2,28",3,11538,linho misto,0,1,"61,80103","3,00"
"2,28",3,11539,linho misto,0,1,"75,03344","3,00"
"2,28",3,11540,seda mista,0,1,"63,11531","3,00"
"2,28",3,11541,voil,0,1,"50,39069","3,00"
"2,28",3,11542,voil,0,1,"50,39069","3,00"
"2,28",3,11543,rústico,0,1,"66,63997","3,00"
"2,28",3,11544,voil,0,1,"48,74784","3,00"
"2,28",3,11545,voil,0,1,"50,12186","3,00"
"2,28",3,11546,organza,0,1,"47,40369","3,00"
"2,28",3,11547,organza,0,1,"47,40369","3,00"
"2,28",3,11548,flamê,0,1,"50,65952","3,00"
"2,28",3,11549,organza,0,1,"53,91535","3,00"
"2,28",3,11550,organza,0,1,"53,91535","3,00"
"2,28",3,11551,organza,0,1,"47,67252","3,00"
"2,28",3,11552,organza,0,1,"47,67252","3,00"
"2,28",3,11553,organza,0,1,"50,39069","3,00"
"2,28",3,11554,organza,0,1,"57,44001","3,00"
"2,28",3,11555,organza,0,1,"46,05954","3,00"
"2,28",3,11556,organza,0,1,"50,65952","3,00"
"2,28",3,11557,gaze,0,1,"47,31408","3,00"
"2,28",3,11558,gaze,0,1,"41,39982","3,00"
"2,28",3,11559,rústico,0,1,"40,50372","3,00"
"2,28",3,11560,linho misto,0,1,"49,07641","3,00"
"2,28",3,11561,linho misto,0,1,"49,07641","3,00"
"2,28",3,11562,linho misto,0,1,"75,8698","3,00"
"2,28",3,11563,linho misto,0,1,"78,5581","3,00"
"2,28",3,11564,linho misto,0,1,"110,519","3,00"
"2,28",3,11565,linho misto,0,1,"51,73484","3,00"
"2,28",3,11566,rústico,0,1,"58,78416","3,00"
"2,28",3,11567,rústico,0,1,"60,42701","3,00"
"2,28",3,11568,rústico,0,1,"58,78416","3,00"
"2,28",3,11569,linho misto,0,1,"99,91515","1,40"
"2,28",3,11570,micro seda,0,1,"92,597","1,50"
"2,28",3,11571,camurça,0,1,"59,74","1,40"
"2,28",3,11572,sued,0,1,"89,61","1,40"
"2,28",3,11573,sued,0,1,"61,2335","1,40"
"2,28",3,11574,sued,0,1,"77,15421","1,40"
"2,28",3,11575,linho misto,0,1,"149,9474","1,35"
"2,28",3,11576,chevron,0,1,"129,9345","1,35"
"2,28",3,11577,veloutê,0,1,"50,1816","1,45"
"2,28",3,11578,sarja,0,1,"107,2333","1,40"
"2,28",3,11579,sued,0,1,"59,74","1,40"
"2,28",3,11580,camurça,0,1,"79,1555","1,50"
"2,28",3,11581,camurça,0,1,"79,1555","1,50"
"2,28",3,11582,camurça,0,1,"79,1555","1,50"
"2,28",3,11583,camurça,0,1,"71,44904","1,40"
"2,28",3,11584,sued,0,1,"64,60881","1,40"
"2,28",3,11585,sued,0,1,"72,82306","1,40"
"2,28",3,11586,sued,0,1,"61,2335","1,40"
"2,28",3,11587,sued,0,1,"58,2465","1,40"
"2,28",3,11588,rústico,0,1,"64,60881","1,40"
"2,28",3,11589,rústico,0,1,"64,60881","1,40"
"2,28",3,11590,rústico,0,1,"67,2075","1,40"
"2,28",3,11591,rústico,0,1,"59,74","1,40"
"2,28",3,11592,algodão,0,1,"116,43326","1,40"
"2,28",3,11593,algodão,0,1,"116,43326","1,40"
"2,28",3,11594,algodão,0,1,"116,43326","1,40"
"2,28",3,11595,algodão,0,1,"116,43326","1,40"
"2,28",3,11596,algodão,0,1,"116,43326","1,40"
"2,28",3,11597,algodão,0,1,"116,43326","1,40"
"2,28",3,11598,algodão,0,1,"116,43326","1,40"
"2,28",3,11599,algodão,0,1,"116,43326","1,40"
"2,28",3,11600,algodão,0,1,"116,43326","1,40"
"2,28",3,11601,algodão,0,1,"116,43326","1,40"
"2,28",3,11602,algodão,0,1,"116,43326","1,40"
"2,28",3,11603,algodão,0,1,"116,43326","1,40"
"2,28",3,11604,algodão,0,1,"116,43326","1,40"
"2,28",3,11605,algodão bordado,0,1,"307,661","1,35"
"2,28",3,11606,algodão,0,1,"116,43326","1,40"
"2,28",3,11607,voil bordado,0,1,"337,531","2,90"
"2,28",3,11608,algodão bordado,0,1,"237,7652","1,35"
"2,28",3,11609,organza bordada,0,1,"391,80479","2,90"
"2,28",3,11610,algodão bordado,0,1,"237,7652","1,35"
"2,28",3,11611,algodão bordado,0,1,"245,2327","1,35"
